sure	ayet	kelime_no	segment_no	form_buckwalter	form_arapca	lem	pos	features	ayet_osmani	ayet_harekesiz
13	42	14	3	yaEolamu	يَعْلَمُ	Ealima	V	STEM|POS:V|IMPF|LEM:Ealima|ROOT:Elm|3MS	وَقَدْ مَكَرَ ٱلَّذِينَ مِن قَبْلِهِمْ فَلِلَّهِ ٱلْمَكْرُ جَمِيعًا يَعْلَمُ مَا تَكْسِبُ كُلُّ نَفْسٍ وَسَيَعْلَمُ ٱلْكُفَّٰرُ لِمَنْ عُقْبَى ٱلدَّارِ	وقد مكر الذين من قبلهم فلله المكر جميعا يعلم ما تكسب كل نفس وسيعلم الكفار لمن عقبى الدار
13	43	14	1	Eilomu	عِلْمُ	Eilom	N	STEM|POS:N|LEM:Eilom|ROOT:Elm|M|NOM	وَيَقُولُ ٱلَّذِينَ كَفَرُوا۟ لَسْتَ مُرْسَلًا قُلْ كَفَىٰ بِٱللَّهِ شَهِيدًۢا بَيْنِى وَبَيْنَكُمْ وَمَنْ عِندَهُۥ عِلْمُ ٱلْكِتَٰبِ	ويقول الذين كفروا لست مرسلا قل كفى بالله شهيدا بيني وبينكم ومن عنده علم الكتاب
14	9	15	1	yaEolamu	يَعْلَمُ	Ealima	V	STEM|POS:V|IMPF|LEM:Ealima|ROOT:Elm|3MS	أَلَمْ يَأْتِكُمْ نَبَؤُا۟ ٱلَّذِينَ مِن قَبْلِكُمْ قَوْمِ نُوحٍ وَعَادٍ وَثَمُودَ وَٱلَّذِينَ مِنۢ بَعْدِهِمْ لَا يَعْلَمُهُمْ إِلَّا ٱللَّهُ جَآءَتْهُمْ رُسُلُهُم بِٱلْبَيِّنَٰتِ فَرَدُّوٓا۟ أَيْدِيَهُمْ فِىٓ أَفْوَٰهِهِمْ وَقَالُوٓا۟ إِنَّا كَفَرْنَا بِمَآ أُرْسِلْتُم بِهِۦ وَإِنَّا لَفِى شَكٍّ مِّمَّا تَدْعُونَنَآ إِلَيْهِ مُرِيبٍ	ألم يأتكم نبأ الذين من قبلكم قوم نوح وعاد وثمود والذين من بعدهم لا يعلمهم إلا الله جاءتهم رسلهم بالبينات فردوا أيديهم في أفواههم وقالوا إنا كفرنا بما أرسلتم به وإنا لفي شك مما تدعوننا إليه مريب
14	38	3	1	taEolamu	تَعْلَمُ	Ealima	V	STEM|POS:V|IMPF|LEM:Ealima|ROOT:Elm|2MS	رَبَّنَآ إِنَّكَ تَعْلَمُ مَا نُخْفِى وَمَا نُعْلِنُ وَمَا يَخْفَىٰ عَلَى ٱللَّهِ مِن شَىْءٍ فِى ٱلْأَرْضِ وَلَا فِى ٱلسَّمَآءِ	ربنا إنك تعلم ما نخفي وما نعلن وما يخفى على الله من شيء في الأرض ولا في السماء
14	52	6	3	yaEolamu	يَعْلَمُ	Ealima	V	STEM|POS:V|IMPF|LEM:Ealima|ROOT:Elm|3MP|MOOD:SUBJ	هَٰذَا بَلَٰغٌ لِّلنَّاسِ وَلِيُنذَرُوا۟ بِهِۦ وَلِيَعْلَمُوٓا۟ أَنَّمَا هُوَ إِلَٰهٌ وَٰحِدٌ وَلِيَذَّكَّرَ أُو۟لُوا۟ ٱلْأَلْبَٰبِ	هذا بلاغ للناس ولينذروا به وليعلموا أنما هو إله واحد وليذكر أولو الألباب
15	3	7	1	yaEolamu	يَعْلَمُ	Ealima	V	STEM|POS:V|IMPF|LEM:Ealima|ROOT:Elm|3MP	ذَرْهُمْ يَأْكُلُوا۟ وَيَتَمَتَّعُوا۟ وَيُلْهِهِمُ ٱلْأَمَلُ فَسَوْفَ يَعْلَمُونَ	ذرهم يأكلوا ويتمتعوا ويلههم الأمل فسوف يعلمون
15	4	8	1	m~aEoluwmN	مَّعْلُومٌ	m~aEoluwm	N	STEM|POS:N|PASS|PCPL|LEM:m~aEoluwm|ROOT:Elm|M|INDEF|NOM	وَمَآ أَهْلَكْنَا مِن قَرْيَةٍ إِلَّا وَلَهَا كِتَابٌ مَّعْلُومٌ	وما أهلكنا من قرية إلا ولها كتاب معلوم
15	21	11	1	m~aEoluwmK	مَّعْلُومٍ	m~aEoluwm	N	STEM|POS:N|PASS|PCPL|LEM:m~aEoluwm|ROOT:Elm|M|INDEF|GEN	وَإِن مِّن شَىْءٍ إِلَّا عِندَنَا خَزَآئِنُهُۥ وَمَا نُنَزِّلُهُۥٓ إِلَّا بِقَدَرٍ مَّعْلُومٍ	وإن من شيء إلا عندنا خزائنه وما ننزله إلا بقدر معلوم
15	24	2	1	Ealimo	عَلِمْ	Ealima	V	STEM|POS:V|PERF|LEM:Ealima|ROOT:Elm|1P	وَلَقَدْ عَلِمْنَا ٱلْمُسْتَقْدِمِينَ مِنكُمْ وَلَقَدْ عَلِمْنَا ٱلْمُسْتَـْٔخِرِينَ	ولقد علمنا المستقدمين منكم ولقد علمنا المستأخرين
15	24	6	1	Ealimo	عَلِمْ	Ealima	V	STEM|POS:V|PERF|LEM:Ealima|ROOT:Elm|1P	وَلَقَدْ عَلِمْنَا ٱلْمُسْتَقْدِمِينَ مِنكُمْ وَلَقَدْ عَلِمْنَا ٱلْمُسْتَـْٔخِرِينَ	ولقد علمنا المستقدمين منكم ولقد علمنا المستأخرين
15	25	7	1	EaliymN	عَلِيمٌ	Ealiym	ADJ	STEM|POS:ADJ|LEM:Ealiym|ROOT:Elm|MS|INDEF|NOM	وَإِنَّ رَبَّكَ هُوَ يَحْشُرُهُمْ إِنَّهُۥ حَكِيمٌ عَلِيمٌ	وإن ربك هو يحشرهم إنه حكيم عليم
15	38	4	2	maEoluwmi	مَعْلُومِ	m~aEoluwm	N	STEM|POS:N|PASS|PCPL|LEM:m~aEoluwm|ROOT:Elm|M|GEN	إِلَىٰ يَوْمِ ٱلْوَقْتِ ٱلْمَعْلُومِ	إلى يوم الوقت المعلوم
15	53	7	1	EaliymK	عَلِيمٍ	Ealiym	ADJ	STEM|POS:ADJ|LEM:Ealiym|ROOT:Elm|MS|INDEF|GEN	قَالُوا۟ لَا تَوْجَلْ إِنَّا نُبَشِّرُكَ بِغُلَٰمٍ عَلِيمٍ	قالوا لا توجل إنا نبشرك بغلام عليم
15	70	5	2	Ea`lamiyna	عَٰلَمِينَ	Ea`lamiyn	N	STEM|POS:N|LEM:Ea`lamiyn|ROOT:Elm|MP|GEN	قَالُوٓا۟ أَوَلَمْ نَنْهَكَ عَنِ ٱلْعَٰلَمِينَ	قالوا أولم ننهك عن العالمين
15	86	5	2	Ealiymu	عَلِيمُ	Ealiym	ADJ	STEM|POS:ADJ|LEM:Ealiym|ROOT:Elm|MS|NOM	إِنَّ رَبَّكَ هُوَ ٱلْخَلَّٰقُ ٱلْعَلِيمُ	إن ربك هو الخلاق العليم
15	96	8	1	yaEolamu	يَعْلَمُ	Ealima	V	STEM|POS:V|IMPF|LEM:Ealima|ROOT:Elm|3MP	ٱلَّذِينَ يَجْعَلُونَ مَعَ ٱللَّهِ إِلَٰهًا ءَاخَرَ فَسَوْفَ يَعْلَمُونَ	الذين يجعلون مع الله إلها آخر فسوف يعلمون
15	97	2	1	naEolamu	نَعْلَمُ	Ealima	V	STEM|POS:V|IMPF|LEM:Ealima|ROOT:Elm|1P	وَلَقَدْ نَعْلَمُ أَنَّكَ يَضِيقُ صَدْرُكَ بِمَا يَقُولُونَ	ولقد نعلم أنك يضيق صدرك بما يقولون
16	8	9	1	taEolamu	تَعْلَمُ	Ealima	V	STEM|POS:V|IMPF|LEM:Ealima|ROOT:Elm|2MP	وَٱلْخَيْلَ وَٱلْبِغَالَ وَٱلْحَمِيرَ لِتَرْكَبُوهَا وَزِينَةً وَيَخْلُقُ مَا لَا تَعْلَمُونَ	والخيل والبغال والحمير لتركبوها وزينة ويخلق ما لا تعلمون
16	16	1	2	Eala`ma`tK	عَلَٰمَٰتٍ	Eala`ma`t	N	STEM|POS:N|LEM:Eala`ma`t|ROOT:Elm|FP|INDEF|GEN	وَعَلَٰمَٰتٍ وَبِٱلنَّجْمِ هُمْ يَهْتَدُونَ	وعلامات وبالنجم هم يهتدون
16	19	2	1	yaEolamu	يَعْلَمُ	Ealima	V	STEM|POS:V|IMPF|LEM:Ealima|ROOT:Elm|3MS	وَٱللَّهُ يَعْلَمُ مَا تُسِرُّونَ وَمَا تُعْلِنُونَ	والله يعلم ما تسرون وما تعلنون
16	23	5	1	yaEolamu	يَعْلَمُ	Ealima	V	STEM|POS:V|IMPF|LEM:Ealima|ROOT:Elm|3MS	لَا جَرَمَ أَنَّ ٱللَّهَ يَعْلَمُ مَا يُسِرُّونَ وَمَا يُعْلِنُونَ إِنَّهُۥ لَا يُحِبُّ ٱلْمُسْتَكْبِرِينَ	لا جرم أن الله يعلم ما يسرون وما يعلنون إنه لا يحب المستكبرين
16	25	11	1	EilomK	عِلْمٍ	Eilom	N	STEM|POS:N|LEM:Eilom|ROOT:Elm|M|INDEF|GEN	لِيَحْمِلُوٓا۟ أَوْزَارَهُمْ كَامِلَةً يَوْمَ ٱلْقِيَٰمَةِ وَمِنْ أَوْزَارِ ٱلَّذِينَ يُضِلُّونَهُم بِغَيْرِ عِلْمٍ أَلَا سَآءَ مَا يَزِرُونَ	ليحملوا أوزارهم كاملة يوم القيامة ومن أوزار الذين يضلونهم بغير علم ألا ساء ما يزرون
16	27	15	2	Eiloma	عِلْمَ	Eilom	N	STEM|POS:N|LEM:Eilom|ROOT:Elm|M|ACC	ثُمَّ يَوْمَ ٱلْقِيَٰمَةِ يُخْزِيهِمْ وَيَقُولُ أَيْنَ شُرَكَآءِىَ ٱلَّذِينَ كُنتُمْ تُشَٰٓقُّونَ فِيهِمْ قَالَ ٱلَّذِينَ أُوتُوا۟ ٱلْعِلْمَ إِنَّ ٱلْخِزْىَ ٱلْيَوْمَ وَٱلسُّوٓءَ عَلَى ٱلْكَٰفِرِينَ	ثم يوم القيامة يخزيهم ويقول أين شركائي الذين كنتم تشاقون فيهم قال الذين أوتوا العلم إن الخزي اليوم والسوء على الكافرين
16	28	16	1	EaliymN[	عَلِيمٌ[	Ealiym	ADJ	STEM|POS:ADJ|LEM:Ealiym|ROOT:Elm|MS|INDEF|NOM	ٱلَّذِينَ تَتَوَفَّىٰهُمُ ٱلْمَلَٰٓئِكَةُ ظَالِمِىٓ أَنفُسِهِمْ فَأَلْقَوُا۟ ٱلسَّلَمَ مَا كُنَّا نَعْمَلُ مِن سُوٓءٍۭ بَلَىٰٓ إِنَّ ٱللَّهَ عَلِيمٌۢ بِمَا كُنتُمْ تَعْمَلُونَ	الذين تتوفاهم الملائكة ظالمي أنفسهم فألقوا السلم ما كنا نعمل من سوء بلى إن الله عليم بما كنتم تعملون
16	38	18	1	yaEolamu	يَعْلَمُ	Ealima	V	STEM|POS:V|IMPF|LEM:Ealima|ROOT:Elm|3MP	وَأَقْسَمُوا۟ بِٱللَّهِ جَهْدَ أَيْمَٰنِهِمْ لَا يَبْعَثُ ٱللَّهُ مَن يَمُوتُ بَلَىٰ وَعْدًا عَلَيْهِ حَقًّا وَلَٰكِنَّ أَكْثَرَ ٱلنَّاسِ لَا يَعْلَمُونَ	وأقسموا بالله جهد أيمانهم لا يبعث الله من يموت بلى وعدا عليه حقا ولكن أكثر الناس لا يعلمون
16	39	6	3	yaEolama	يَعْلَمَ	Ealima	V	STEM|POS:V|IMPF|LEM:Ealima|ROOT:Elm|3MS|MOOD:SUBJ	لِيُبَيِّنَ لَهُمُ ٱلَّذِى يَخْتَلِفُونَ فِيهِ وَلِيَعْلَمَ ٱلَّذِينَ كَفَرُوٓا۟ أَنَّهُمْ كَانُوا۟ كَٰذِبِينَ	ليبين لهم الذي يختلفون فيه وليعلم الذين كفروا أنهم كانوا كاذبين
16	41	18	1	yaEolamu	يَعْلَمُ	Ealima	V	STEM|POS:V|IMPF|LEM:Ealima|ROOT:Elm|3MP	وَٱلَّذِينَ هَاجَرُوا۟ فِى ٱللَّهِ مِنۢ بَعْدِ مَا ظُلِمُوا۟ لَنُبَوِّئَنَّهُمْ فِى ٱلدُّنْيَا حَسَنَةً وَلَأَجْرُ ٱلْـَٔاخِرَةِ أَكْبَرُ لَوْ كَانُوا۟ يَعْلَمُونَ	والذين هاجروا في الله من بعد ما ظلموا لنبوئنهم في الدنيا حسنة ولأجر الآخرة أكبر لو كانوا يعلمون
16	43	15	1	taEolamu	تَعْلَمُ	Ealima	V	STEM|POS:V|IMPF|LEM:Ealima|ROOT:Elm|2MP	وَمَآ أَرْسَلْنَا مِن قَبْلِكَ إِلَّا رِجَالًا نُّوحِىٓ إِلَيْهِمْ فَسْـَٔلُوٓا۟ أَهْلَ ٱلذِّكْرِ إِن كُنتُمْ لَا تَعْلَمُونَ	وما أرسلنا من قبلك إلا رجالا نوحي إليهم فاسألوا أهل الذكر إن كنتم لا تعلمون
16	55	6	1	taEolamu	تَعْلَمُ	Ealima	V	STEM|POS:V|IMPF|LEM:Ealima|ROOT:Elm|2MP	لِيَكْفُرُوا۟ بِمَآ ءَاتَيْنَٰهُمْ فَتَمَتَّعُوا۟ فَسَوْفَ تَعْلَمُونَ	ليكفروا بما آتيناهم فتمتعوا فسوف تعلمون
16	56	4	1	yaEolamu	يَعْلَمُ	Ealima	V	STEM|POS:V|IMPF|LEM:Ealima|ROOT:Elm|3MP	وَيَجْعَلُونَ لِمَا لَا يَعْلَمُونَ نَصِيبًا مِّمَّا رَزَقْنَٰهُمْ تَٱللَّهِ لَتُسْـَٔلُنَّ عَمَّا كُنتُمْ تَفْتَرُونَ	ويجعلون لما لا يعلمون نصيبا مما رزقناهم تالله لتسألن عما كنتم تفترون
16	70	13	1	yaEolama	يَعْلَمَ	Ealima	V	STEM|POS:V|IMPF|LEM:Ealima|ROOT:Elm|3MS|MOOD:SUBJ	وَٱللَّهُ خَلَقَكُمْ ثُمَّ يَتَوَفَّىٰكُمْ وَمِنكُم مَّن يُرَدُّ إِلَىٰٓ أَرْذَلِ ٱلْعُمُرِ لِكَىْ لَا يَعْلَمَ بَعْدَ عِلْمٍ شَيْـًٔا إِنَّ ٱللَّهَ عَلِيمٌ قَدِيرٌ	والله خلقكم ثم يتوفاكم ومنكم من يرد إلى أرذل العمر لكي لا يعلم بعد علم شيئا إن الله عليم قدير
16	70	15	1	EilomK	عِلْمٍ	Eilom	N	STEM|POS:N|LEM:Eilom|ROOT:Elm|M|INDEF|GEN	وَٱللَّهُ خَلَقَكُمْ ثُمَّ يَتَوَفَّىٰكُمْ وَمِنكُم مَّن يُرَدُّ إِلَىٰٓ أَرْذَلِ ٱلْعُمُرِ لِكَىْ لَا يَعْلَمَ بَعْدَ عِلْمٍ شَيْـًٔا إِنَّ ٱللَّهَ عَلِيمٌ قَدِيرٌ	والله خلقكم ثم يتوفاكم ومنكم من يرد إلى أرذل العمر لكي لا يعلم بعد علم شيئا إن الله عليم قدير
16	70	19	1	EaliymN	عَلِيمٌ	Ealiym	ADJ	STEM|POS:ADJ|LEM:Ealiym|ROOT:Elm|MS|INDEF|NOM	وَٱللَّهُ خَلَقَكُمْ ثُمَّ يَتَوَفَّىٰكُمْ وَمِنكُم مَّن يُرَدُّ إِلَىٰٓ أَرْذَلِ ٱلْعُمُرِ لِكَىْ لَا يَعْلَمَ بَعْدَ عِلْمٍ شَيْـًٔا إِنَّ ٱللَّهَ عَلِيمٌ قَدِيرٌ	والله خلقكم ثم يتوفاكم ومنكم من يرد إلى أرذل العمر لكي لا يعلم بعد علم شيئا إن الله عليم قدير
16	74	7	1	yaEolamu	يَعْلَمُ	Ealima	V	STEM|POS:V|IMPF|LEM:Ealima|ROOT:Elm|3MS	فَلَا تَضْرِبُوا۟ لِلَّهِ ٱلْأَمْثَالَ إِنَّ ٱللَّهَ يَعْلَمُ وَأَنتُمْ لَا تَعْلَمُونَ	فلا تضربوا لله الأمثال إن الله يعلم وأنتم لا تعلمون
16	74	10	1	taEolamu	تَعْلَمُ	Ealima	V	STEM|POS:V|IMPF|LEM:Ealima|ROOT:Elm|2MP	فَلَا تَضْرِبُوا۟ لِلَّهِ ٱلْأَمْثَالَ إِنَّ ٱللَّهَ يَعْلَمُ وَأَنتُمْ لَا تَعْلَمُونَ	فلا تضربوا لله الأمثال إن الله يعلم وأنتم لا تعلمون
16	75	27	1	yaEolamu	يَعْلَمُ	Ealima	V	STEM|POS:V|IMPF|LEM:Ealima|ROOT:Elm|3MP	ضَرَبَ ٱللَّهُ مَثَلًا عَبْدًا مَّمْلُوكًا لَّا يَقْدِرُ عَلَىٰ شَىْءٍ وَمَن رَّزَقْنَٰهُ مِنَّا رِزْقًا حَسَنًا فَهُوَ يُنفِقُ مِنْهُ سِرًّا وَجَهْرًا هَلْ يَسْتَوُۥنَ ٱلْحَمْدُ لِلَّهِ بَلْ أَكْثَرُهُمْ لَا يَعْلَمُونَ	ضرب الله مثلا عبدا مملوكا لا يقدر على شيء ومن رزقناه منا رزقا حسنا فهو ينفق منه سرا وجهرا هل يستوون الحمد لله بل أكثرهم لا يعلمون
16	78	7	1	taEolamu	تَعْلَمُ	Ealima	V	STEM|POS:V|IMPF|LEM:Ealima|ROOT:Elm|2MP	وَٱللَّهُ أَخْرَجَكُم مِّنۢ بُطُونِ أُمَّهَٰتِكُمْ لَا تَعْلَمُونَ شَيْـًٔا وَجَعَلَ لَكُمُ ٱلسَّمْعَ وَٱلْأَبْصَٰرَ وَٱلْأَفْـِٔدَةَ لَعَلَّكُمْ تَشْكُرُونَ	والله أخرجكم من بطون أمهاتكم لا تعلمون شيئا وجعل لكم السمع والأبصار والأفئدة لعلكم تشكرون
16	91	18	1	yaEolamu	يَعْلَمُ	Ealima	V	STEM|POS:V|IMPF|LEM:Ealima|ROOT:Elm|3MS	وَأَوْفُوا۟ بِعَهْدِ ٱللَّهِ إِذَا عَٰهَدتُّمْ وَلَا تَنقُضُوا۟ ٱلْأَيْمَٰنَ بَعْدَ تَوْكِيدِهَا وَقَدْ جَعَلْتُمُ ٱللَّهَ عَلَيْكُمْ كَفِيلًا إِنَّ ٱللَّهَ يَعْلَمُ مَا تَفْعَلُونَ	وأوفوا بعهد الله إذا عاهدتم ولا تنقضوا الأيمان بعد توكيدها وقد جعلتم الله عليكم كفيلا إن الله يعلم ما تفعلون
16	95	15	1	taEolamu	تَعْلَمُ	Ealima	V	STEM|POS:V|IMPF|LEM:Ealima|ROOT:Elm|2MP	وَلَا تَشْتَرُوا۟ بِعَهْدِ ٱللَّهِ ثَمَنًا قَلِيلًا إِنَّمَا عِندَ ٱللَّهِ هُوَ خَيْرٌ لَّكُمْ إِن كُنتُمْ تَعْلَمُونَ	ولا تشتروا بعهد الله ثمنا قليلا إنما عند الله هو خير لكم إن كنتم تعلمون
16	101	7	1	>aEolamu	أَعْلَمُ	>aEolam	ADJ	STEM|POS:ADJ|LEM:>aEolam|ROOT:Elm|MS|NOM	وَإِذَا بَدَّلْنَآ ءَايَةً مَّكَانَ ءَايَةٍ وَٱللَّهُ أَعْلَمُ بِمَا يُنَزِّلُ قَالُوٓا۟ إِنَّمَآ أَنتَ مُفْتَرٍۭ بَلْ أَكْثَرُهُمْ لَا يَعْلَمُونَ	وإذا بدلنا آية مكان آية والله أعلم بما ينزل قالوا إنما أنت مفتر بل أكثرهم لا يعلمون
16	101	17	1	yaEolamu	يَعْلَمُ	Ealima	V	STEM|POS:V|IMPF|LEM:Ealima|ROOT:Elm|3MP	وَإِذَا بَدَّلْنَآ ءَايَةً مَّكَانَ ءَايَةٍ وَٱللَّهُ أَعْلَمُ بِمَا يُنَزِّلُ قَالُوٓا۟ إِنَّمَآ أَنتَ مُفْتَرٍۭ بَلْ أَكْثَرُهُمْ لَا يَعْلَمُونَ	وإذا بدلنا آية مكان آية والله أعلم بما ينزل قالوا إنما أنت مفتر بل أكثرهم لا يعلمون
16	103	2	1	naEolamu	نَعْلَمُ	Ealima	V	STEM|POS:V|IMPF|LEM:Ealima|ROOT:Elm|1P	وَلَقَدْ نَعْلَمُ أَنَّهُمْ يَقُولُونَ إِنَّمَا يُعَلِّمُهُۥ بَشَرٌ لِّسَانُ ٱلَّذِى يُلْحِدُونَ إِلَيْهِ أَعْجَمِىٌّ وَهَٰذَا لِسَانٌ عَرَبِىٌّ مُّبِينٌ	ولقد نعلم أنهم يقولون إنما يعلمه بشر لسان الذي يلحدون إليه أعجمي وهذا لسان عربي مبين
16	103	6	1	yuEal~imu	يُعَلِّمُ	Eal~ama	V	STEM|POS:V|IMPF|(II)|LEM:Eal~ama|ROOT:Elm|3MS	وَلَقَدْ نَعْلَمُ أَنَّهُمْ يَقُولُونَ إِنَّمَا يُعَلِّمُهُۥ بَشَرٌ لِّسَانُ ٱلَّذِى يُلْحِدُونَ إِلَيْهِ أَعْجَمِىٌّ وَهَٰذَا لِسَانٌ عَرَبِىٌّ مُّبِينٌ	ولقد نعلم أنهم يقولون إنما يعلمه بشر لسان الذي يلحدون إليه أعجمي وهذا لسان عربي مبين
16	125	15	1	>aEolamu	أَعْلَمُ	>aEolam	N	STEM|POS:N|LEM:>aEolam|ROOT:Elm|MS|NOM	ٱدْعُ إِلَىٰ سَبِيلِ رَبِّكَ بِٱلْحِكْمَةِ وَٱلْمَوْعِظَةِ ٱلْحَسَنَةِ وَجَٰدِلْهُم بِٱلَّتِى هِىَ أَحْسَنُ إِنَّ رَبَّكَ هُوَ أَعْلَمُ بِمَن ضَلَّ عَن سَبِيلِهِۦ وَهُوَ أَعْلَمُ بِٱلْمُهْتَدِينَ	ادع إلى سبيل ربك بالحكمة والموعظة الحسنة وجادلهم بالتي هي أحسن إن ربك هو أعلم بمن ضل عن سبيله وهو أعلم بالمهتدين
16	125	21	1	>aEolamu	أَعْلَمُ	>aEolam	N	STEM|POS:N|LEM:>aEolam|ROOT:Elm|MS|NOM	ٱدْعُ إِلَىٰ سَبِيلِ رَبِّكَ بِٱلْحِكْمَةِ وَٱلْمَوْعِظَةِ ٱلْحَسَنَةِ وَجَٰدِلْهُم بِٱلَّتِى هِىَ أَحْسَنُ إِنَّ رَبَّكَ هُوَ أَعْلَمُ بِمَن ضَلَّ عَن سَبِيلِهِۦ وَهُوَ أَعْلَمُ بِٱلْمُهْتَدِينَ	ادع إلى سبيل ربك بالحكمة والموعظة الحسنة وجادلهم بالتي هي أحسن إن ربك هو أعلم بمن ضل عن سبيله وهو أعلم بالمهتدين
17	12	16	3	taEolamu	تَعْلَمُ	Ealima	V	STEM|POS:V|IMPF|LEM:Ealima|ROOT:Elm|2MP|MOOD:SUBJ	وَجَعَلْنَا ٱلَّيْلَ وَٱلنَّهَارَ ءَايَتَيْنِ فَمَحَوْنَآ ءَايَةَ ٱلَّيْلِ وَجَعَلْنَآ ءَايَةَ ٱلنَّهَارِ مُبْصِرَةً لِّتَبْتَغُوا۟ فَضْلًا مِّن رَّبِّكُمْ وَلِتَعْلَمُوا۟ عَدَدَ ٱلسِّنِينَ وَٱلْحِسَابَ وَكُلَّ شَىْءٍ فَصَّلْنَٰهُ تَفْصِيلًا	وجعلنا الليل والنهار آيتين فمحونا آية الليل وجعلنا آية النهار مبصرة لتبتغوا فضلا من ربكم ولتعلموا عدد السنين والحساب وكل شيء فصلناه تفصيلا
17	25	2	1	>aEolamu	أَعْلَمُ	>aEolam	ADJ	STEM|POS:ADJ|LEM:>aEolam|ROOT:Elm|MS|NOM	رَّبُّكُمْ أَعْلَمُ بِمَا فِى نُفُوسِكُمْ إِن تَكُونُوا۟ صَٰلِحِينَ فَإِنَّهُۥ كَانَ لِلْأَوَّٰبِينَ غَفُورًا	ربكم أعلم بما في نفوسكم إن تكونوا صالحين فإنه كان للأوابين غفورا
17	36	7	1	EilomN	عِلْمٌ	Eilom	N	STEM|POS:N|LEM:Eilom|ROOT:Elm|M|INDEF|NOM	وَلَا تَقْفُ مَا لَيْسَ لَكَ بِهِۦ عِلْمٌ إِنَّ ٱلسَّمْعَ وَٱلْبَصَرَ وَٱلْفُؤَادَ كُلُّ أُو۟لَٰٓئِكَ كَانَ عَنْهُ مَسْـُٔولًا	ولا تقف ما ليس لك به علم إن السمع والبصر والفؤاد كل أولئك كان عنه مسئولا
17	47	2	1	>aEolamu	أَعْلَمُ	>aEolam	N	STEM|POS:N|LEM:>aEolam|ROOT:Elm|MS|NOM	نَّحْنُ أَعْلَمُ بِمَا يَسْتَمِعُونَ بِهِۦٓ إِذْ يَسْتَمِعُونَ إِلَيْكَ وَإِذْ هُمْ نَجْوَىٰٓ إِذْ يَقُولُ ٱلظَّٰلِمُونَ إِن تَتَّبِعُونَ إِلَّا رَجُلًا مَّسْحُورًا	نحن أعلم بما يستمعون به إذ يستمعون إليك وإذ هم نجوى إذ يقول الظالمون إن تتبعون إلا رجلا مسحورا
17	54	2	1	>aEolamu	أَعْلَمُ	>aEolam	ADJ	STEM|POS:ADJ|LEM:>aEolam|ROOT:Elm|MS|NOM	رَّبُّكُمْ أَعْلَمُ بِكُمْ إِن يَشَأْ يَرْحَمْكُمْ أَوْ إِن يَشَأْ يُعَذِّبْكُمْ وَمَآ أَرْسَلْنَٰكَ عَلَيْهِمْ وَكِيلًا	ربكم أعلم بكم إن يشأ يرحمكم أو إن يشأ يعذبكم وما أرسلناك عليهم وكيلا
17	55	2	1	>aEolamu	أَعْلَمُ	>aEolam	ADJ	STEM|POS:ADJ|LEM:>aEolam|ROOT:Elm|MS|NOM	وَرَبُّكَ أَعْلَمُ بِمَن فِى ٱلسَّمَٰوَٰتِ وَٱلْأَرْضِ وَلَقَدْ فَضَّلْنَا بَعْضَ ٱلنَّبِيِّـۧنَ عَلَىٰ بَعْضٍ وَءَاتَيْنَا دَاوُۥدَ زَبُورًا	وربك أعلم بمن في السماوات والأرض ولقد فضلنا بعض النبيين على بعض وآتينا داوود زبورا
17	84	7	1	>aEolamu	أَعْلَمُ	>aEolam	ADJ	STEM|POS:ADJ|LEM:>aEolam|ROOT:Elm|MS|NOM	قُلْ كُلٌّ يَعْمَلُ عَلَىٰ شَاكِلَتِهِۦ فَرَبُّكُمْ أَعْلَمُ بِمَنْ هُوَ أَهْدَىٰ سَبِيلًا	قل كل يعمل على شاكلته فربكم أعلم بمن هو أهدى سبيلا
17	85	12	2	Eilomi	عِلْمِ	Eilom	N	STEM|POS:N|LEM:Eilom|ROOT:Elm|M|GEN	وَيَسْـَٔلُونَكَ عَنِ ٱلرُّوحِ قُلِ ٱلرُّوحُ مِنْ أَمْرِ رَبِّى وَمَآ أُوتِيتُم مِّنَ ٱلْعِلْمِ إِلَّا قَلِيلًا	ويسألونك عن الروح قل الروح من أمر ربي وما أوتيتم من العلم إلا قليلا
17	102	3	1	Ealimo	عَلِمْ	Ealima	V	STEM|POS:V|PERF|LEM:Ealima|ROOT:Elm|2MS	قَالَ لَقَدْ عَلِمْتَ مَآ أَنزَلَ هَٰٓؤُلَآءِ إِلَّا رَبُّ ٱلسَّمَٰوَٰتِ وَٱلْأَرْضِ بَصَآئِرَ وَإِنِّى لَأَظُنُّكَ يَٰفِرْعَوْنُ مَثْبُورًا	قال لقد علمت ما أنزل هؤلاء إلا رب السماوات والأرض بصائر وإني لأظنك يا فرعون مثبورا
17	107	10	2	Eiloma	عِلْمَ	Eilom	N	STEM|POS:N|LEM:Eilom|ROOT:Elm|M|ACC	قُلْ ءَامِنُوا۟ بِهِۦٓ أَوْ لَا تُؤْمِنُوٓا۟ إِنَّ ٱلَّذِينَ أُوتُوا۟ ٱلْعِلْمَ مِن قَبْلِهِۦٓ إِذَا يُتْلَىٰ عَلَيْهِمْ يَخِرُّونَ لِلْأَذْقَانِ سُجَّدًا	قل آمنوا به أو لا تؤمنوا إن الذين أوتوا العلم من قبله إذا يتلى عليهم يخرون للأذقان سجدا
